id,source_type,source_id,relation,target_type,target_id,confidence,provenance
edge_0038596,Evidence,ev_cbc_008208_31d46f3766,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0038597,Evidence,ev_cbc_008208_31d46f3766,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038598,Evidence,ev_cbc_008208_31d46f3766,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0038599,Evidence,ev_cbc_008209_8d0c2fca3f,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038600,Evidence,ev_cbc_008209_8d0c2fca3f,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038601,Evidence,ev_cbc_008209_8d0c2fca3f,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038602,Evidence,ev_cbc_008209_8d0c2fca3f,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0038603,Evidence,ev_cbc_008209_8d0c2fca3f,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038604,Evidence,ev_cbc_008209_8d0c2fca3f,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0038605,Evidence,ev_cbc_008210_51f00dcd81,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038606,Evidence,ev_cbc_008210_51f00dcd81,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038607,Evidence,ev_cbc_008211_21b73ce956,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038608,Evidence,ev_cbc_008211_21b73ce956,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038609,Evidence,ev_cbc_008211_21b73ce956,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038610,Evidence,ev_cbc_008211_21b73ce956,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038611,Evidence,ev_cbc_008211_21b73ce956,SUPPORTS,Condition,cond_viral_infection,0.75,kb_pdf
edge_0038612,Evidence,ev_cbc_008212_9c9106000d,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038613,Evidence,ev_cbc_008212_9c9106000d,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038614,Evidence,ev_cbc_008212_9c9106000d,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038615,Evidence,ev_cbc_008212_9c9106000d,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0038616,Evidence,ev_cbc_008212_9c9106000d,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038617,Evidence,ev_cbc_008212_9c9106000d,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0038618,Evidence,ev_cbc_008213_c4015af7e2,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038619,Evidence,ev_cbc_008213_c4015af7e2,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038620,Evidence,ev_cbc_008213_c4015af7e2,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038621,Evidence,ev_cbc_008213_c4015af7e2,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038622,Evidence,ev_cbc_008214_8b8d9513e3,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038623,Evidence,ev_cbc_008214_8b8d9513e3,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038624,Evidence,ev_cbc_008215_b3a0b317ee,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038625,Evidence,ev_cbc_008215_b3a0b317ee,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038626,Evidence,ev_cbc_008215_b3a0b317ee,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038627,Evidence,ev_cbc_008215_b3a0b317ee,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038628,Evidence,ev_cbc_008216_4fd3467753,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038629,Evidence,ev_cbc_008216_4fd3467753,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038630,Evidence,ev_cbc_008216_4fd3467753,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038631,Evidence,ev_cbc_008216_4fd3467753,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0038632,Evidence,ev_cbc_008216_4fd3467753,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038633,Evidence,ev_cbc_008216_4fd3467753,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0038634,Evidence,ev_cbc_008217_205e981dcc,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038635,Evidence,ev_cbc_008217_205e981dcc,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038636,Evidence,ev_cbc_008217_205e981dcc,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038637,Evidence,ev_cbc_008217_205e981dcc,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038638,Evidence,ev_cbc_008218_6995da069f,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038639,Evidence,ev_cbc_008218_6995da069f,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038640,Evidence,ev_cbc_008218_6995da069f,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038641,Evidence,ev_cbc_008218_6995da069f,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038642,Evidence,ev_cbc_008219_e6f51880d9,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038643,Evidence,ev_cbc_008219_e6f51880d9,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038644,Evidence,ev_cbc_008220_e873e6a024,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038645,Evidence,ev_cbc_008220_e873e6a024,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038646,Evidence,ev_cbc_008220_e873e6a024,MENTIONS_TEST,Test,test_MONO,0.95,kb_pdf
edge_0038647,Evidence,ev_cbc_008220_e873e6a024,MENTIONS_TEST,Test,test_NEUT,0.95,kb_pdf
edge_0038648,Evidence,ev_cbc_008220_e873e6a024,MENTIONS_TEST,Test,test_RBC,0.95,kb_pdf
edge_0038649,Evidence,ev_cbc_008220_e873e6a024,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038650,Evidence,ev_cbc_008220_e873e6a024,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0038651,Evidence,ev_cbc_008220_e873e6a024,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038652,Evidence,ev_cbc_008220_e873e6a024,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0038653,Evidence,ev_cbc_008221_d89353835a,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038654,Evidence,ev_cbc_008221_d89353835a,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038655,Evidence,ev_cbc_008221_d89353835a,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038656,Evidence,ev_cbc_008221_d89353835a,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038657,Evidence,ev_cbc_008222_3e644493ee,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038658,Evidence,ev_cbc_008222_3e644493ee,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038659,Evidence,ev_cbc_008222_3e644493ee,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038660,Evidence,ev_cbc_008222_3e644493ee,SUPPORTS,Condition,cond_bone_mineral_disorder,0.75,kb_pdf
edge_0038661,Evidence,ev_cbc_008222_3e644493ee,SUPPORTS,Condition,cond_dyslipidemia,0.75,kb_pdf
edge_0038662,Evidence,ev_cbc_008222_3e644493ee,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038663,Evidence,ev_cbc_008222_3e644493ee,SUPPORTS,Condition,cond_renal_impairment,0.75,kb_pdf
edge_0038664,Evidence,ev_cbc_008223_f10b6118c6,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038665,Evidence,ev_cbc_008223_f10b6118c6,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038666,Evidence,ev_cbc_008223_f10b6118c6,MENTIONS_TEST,Test,test_WBC,0.95,kb_pdf
edge_0038667,Evidence,ev_cbc_008223_f10b6118c6,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038668,Evidence,ev_cbc_008223_f10b6118c6,SUPPORTS,Condition,cond_dyslipidemia,0.75,kb_pdf
edge_0038669,Evidence,ev_cbc_008223_f10b6118c6,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038670,Evidence,ev_cbc_008224_1987f9d0fc,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038671,Evidence,ev_cbc_008224_1987f9d0fc,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038672,Evidence,ev_cbc_008225_b0625790aa,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038673,Evidence,ev_cbc_008225_b0625790aa,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038674,Evidence,ev_cbc_008226_2becafc954,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038675,Evidence,ev_cbc_008226_2becafc954,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038676,Evidence,ev_cbc_008226_2becafc954,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038677,Evidence,ev_cbc_008226_2becafc954,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038678,Evidence,ev_cbc_008227_647e9e022a,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038679,Evidence,ev_cbc_008227_647e9e022a,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038680,Evidence,ev_cbc_008227_647e9e022a,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038681,Evidence,ev_cbc_008227_647e9e022a,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038682,Evidence,ev_cbc_008228_3381db4766,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038683,Evidence,ev_cbc_008228_3381db4766,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038684,Evidence,ev_cbc_008228_3381db4766,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038685,Evidence,ev_cbc_008228_3381db4766,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038686,Evidence,ev_cbc_008229_7ae24cbd73,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038687,Evidence,ev_cbc_008229_7ae24cbd73,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038688,Evidence,ev_cbc_008230_4e212e377e,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038689,Evidence,ev_cbc_008230_4e212e377e,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038690,Evidence,ev_cbc_008230_4e212e377e,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038691,Evidence,ev_cbc_008230_4e212e377e,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038692,Evidence,ev_cbc_008231_bbbbe72d95,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038693,Evidence,ev_cbc_008231_bbbbe72d95,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038694,Evidence,ev_cbc_008231_bbbbe72d95,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038695,Evidence,ev_cbc_008231_bbbbe72d95,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038696,Evidence,ev_cbc_008232_6546dcf3a4,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038697,Evidence,ev_cbc_008232_6546dcf3a4,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038698,Evidence,ev_cbc_008233_e7732c7868,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038699,Evidence,ev_cbc_008233_e7732c7868,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038700,Evidence,ev_cbc_008233_e7732c7868,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038701,Evidence,ev_cbc_008233_e7732c7868,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038702,Evidence,ev_cbc_008234_90d51c4d8f,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038703,Evidence,ev_cbc_008234_90d51c4d8f,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038704,Evidence,ev_cbc_008234_90d51c4d8f,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038705,Evidence,ev_cbc_008234_90d51c4d8f,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038706,Evidence,ev_cbc_008235_ea63b50968,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038707,Evidence,ev_cbc_008235_ea63b50968,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038708,Evidence,ev_cbc_008235_ea63b50968,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038709,Evidence,ev_cbc_008235_ea63b50968,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038710,Evidence,ev_cbc_008236_7038786e10,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038711,Evidence,ev_cbc_008236_7038786e10,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038712,Evidence,ev_cbc_008236_7038786e10,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038713,Evidence,ev_cbc_008236_7038786e10,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038714,Evidence,ev_cbc_008237_4d1efb50d5,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038715,Evidence,ev_cbc_008237_4d1efb50d5,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038716,Evidence,ev_cbc_008238_d37a16c92c,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038717,Evidence,ev_cbc_008238_d37a16c92c,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038718,Evidence,ev_cbc_008238_d37a16c92c,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038719,Evidence,ev_cbc_008238_d37a16c92c,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038720,Evidence,ev_cbc_008239_e26962814d,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038721,Evidence,ev_cbc_008239_e26962814d,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038722,Evidence,ev_cbc_008240_4daaf69339,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038723,Evidence,ev_cbc_008240_4daaf69339,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038724,Evidence,ev_cbc_008240_4daaf69339,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038725,Evidence,ev_cbc_008240_4daaf69339,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038726,Evidence,ev_cbc_008241_12071b0792,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038727,Evidence,ev_cbc_008241_12071b0792,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038728,Evidence,ev_cbc_008241_12071b0792,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038729,Evidence,ev_cbc_008241_12071b0792,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038730,Evidence,ev_cbc_008242_5b1485524e,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038731,Evidence,ev_cbc_008242_5b1485524e,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038732,Evidence,ev_cbc_008243_9d0f7ca863,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038733,Evidence,ev_cbc_008243_9d0f7ca863,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038734,Evidence,ev_cbc_008243_9d0f7ca863,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038735,Evidence,ev_cbc_008243_9d0f7ca863,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038736,Evidence,ev_cbc_008244_05e4305d30,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038737,Evidence,ev_cbc_008244_05e4305d30,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038738,Evidence,ev_cbc_008244_05e4305d30,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038739,Evidence,ev_cbc_008244_05e4305d30,SUPPORTS,Condition,cond_bone_mineral_disorder,0.75,kb_pdf
edge_0038740,Evidence,ev_cbc_008244_05e4305d30,SUPPORTS,Condition,cond_dyslipidemia,0.75,kb_pdf
edge_0038741,Evidence,ev_cbc_008244_05e4305d30,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038742,Evidence,ev_cbc_008245_12802f5228,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038743,Evidence,ev_cbc_008245_12802f5228,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038744,Evidence,ev_cbc_008245_12802f5228,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038745,Evidence,ev_cbc_008245_12802f5228,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038746,Evidence,ev_cbc_008245_12802f5228,SUPPORTS,Condition,cond_renal_impairment,0.75,kb_pdf
edge_0038747,Evidence,ev_cbc_008246_8f3a1a0d27,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038748,Evidence,ev_cbc_008246_8f3a1a0d27,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038749,Evidence,ev_cbc_008246_8f3a1a0d27,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038750,Evidence,ev_cbc_008246_8f3a1a0d27,SUPPORTS,Condition,cond_dyslipidemia,0.75,kb_pdf
edge_0038751,Evidence,ev_cbc_008246_8f3a1a0d27,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038752,Evidence,ev_cbc_008247_07b30ec540,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038753,Evidence,ev_cbc_008247_07b30ec540,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038754,Evidence,ev_cbc_008248_aa9bfa3d78,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038755,Evidence,ev_cbc_008248_aa9bfa3d78,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038756,Evidence,ev_cbc_008248_aa9bfa3d78,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038757,Evidence,ev_cbc_008248_aa9bfa3d78,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038758,Evidence,ev_cbc_008249_6b26da7b0a,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038759,Evidence,ev_cbc_008249_6b26da7b0a,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038760,Evidence,ev_cbc_008250_65bf87e9a7,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038761,Evidence,ev_cbc_008250_65bf87e9a7,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038762,Evidence,ev_cbc_008250_65bf87e9a7,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038763,Evidence,ev_cbc_008250_65bf87e9a7,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038764,Evidence,ev_cbc_008251_9e8add8a5c,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038765,Evidence,ev_cbc_008251_9e8add8a5c,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038766,Evidence,ev_cbc_008252_de84f513a9,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038767,Evidence,ev_cbc_008252_de84f513a9,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038768,Evidence,ev_cbc_008253_72d386654f,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038769,Evidence,ev_cbc_008253_72d386654f,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038770,Evidence,ev_cbc_008253_72d386654f,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038771,Evidence,ev_cbc_008253_72d386654f,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038772,Evidence,ev_cbc_008254_c71697af36,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038773,Evidence,ev_cbc_008254_c71697af36,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038774,Evidence,ev_cbc_008254_c71697af36,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038775,Evidence,ev_cbc_008254_c71697af36,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038776,Evidence,ev_cbc_008255_b50738efe9,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038777,Evidence,ev_cbc_008255_b50738efe9,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038778,Evidence,ev_cbc_008255_b50738efe9,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038779,Evidence,ev_cbc_008255_b50738efe9,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038780,Evidence,ev_cbc_008256_f37a98ccd3,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038781,Evidence,ev_cbc_008256_f37a98ccd3,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038782,Evidence,ev_cbc_008256_f37a98ccd3,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038783,Evidence,ev_cbc_008256_f37a98ccd3,SUPPORTS,Condition,cond_hyperglycemia,0.75,kb_pdf
edge_0038784,Evidence,ev_cbc_008256_f37a98ccd3,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038785,Evidence,ev_cbc_008257_4f325b4e35,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038786,Evidence,ev_cbc_008257_4f325b4e35,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038787,Evidence,ev_cbc_008258_72a8127c2d,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038788,Evidence,ev_cbc_008258_72a8127c2d,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038789,Evidence,ev_cbc_008259_bfd0062b25,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038790,Evidence,ev_cbc_008259_bfd0062b25,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038791,Evidence,ev_cbc_008259_bfd0062b25,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038792,Evidence,ev_cbc_008259_bfd0062b25,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038793,Evidence,ev_cbc_008260_8b8c41cfc5,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038794,Evidence,ev_cbc_008260_8b8c41cfc5,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038795,Evidence,ev_cbc_008260_8b8c41cfc5,MENTIONS_TEST,Test,test_MONO,0.95,kb_pdf
edge_0038796,Evidence,ev_cbc_008260_8b8c41cfc5,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038797,Evidence,ev_cbc_008260_8b8c41cfc5,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038798,Evidence,ev_cbc_008261_1c42e2a842,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038799,Evidence,ev_cbc_008261_1c42e2a842,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038800,Evidence,ev_cbc_008261_1c42e2a842,MENTIONS_TEST,Test,test_MONO,0.95,kb_pdf
edge_0038801,Evidence,ev_cbc_008261_1c42e2a842,MENTIONS_TEST,Test,test_PLT,0.95,kb_pdf
edge_0038802,Evidence,ev_cbc_008261_1c42e2a842,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038803,Evidence,ev_cbc_008261_1c42e2a842,SUPPORTS,Condition,cond_bone_mineral_disorder,0.75,kb_pdf
edge_0038804,Evidence,ev_cbc_008261_1c42e2a842,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038805,Evidence,ev_cbc_008262_fc5d9703dd,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038806,Evidence,ev_cbc_008262_fc5d9703dd,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038807,Evidence,ev_cbc_008262_fc5d9703dd,MENTIONS_TEST,Test,test_MONO,0.95,kb_pdf
edge_0038808,Evidence,ev_cbc_008262_fc5d9703dd,MENTIONS_TEST,Test,test_PLT,0.95,kb_pdf
edge_0038809,Evidence,ev_cbc_008262_fc5d9703dd,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0038810,Evidence,ev_cbc_008262_fc5d9703dd,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0038811,Evidence,ev_cbc_008263_d8d0edfea4,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038812,Evidence,ev_cbc_008263_d8d0edfea4,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038813,Evidence,ev_cbc_008264_a447592a31,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0038814,Evidence,ev_cbc_008264_a447592a31,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0038815,Evidence,ev_cbc_008264_a447592a31,MENTIONS_TEST,Test,test_LYMPH,0.95,kb_pdf
edge_0038816,Evidence,ev_cbc_008264_a447592a31,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
